symbol,time,open,high,low,close,volume
SPY,2026-01-02 14:10:00-05:00,681.6,681.66,681.39,681.46,116382.0
SPY,2026-01-02 14:11:00-05:00,681.45,681.86,681.44,681.84,246827.0
SPY,2026-01-02 14:12:00-05:00,681.85,682.24,681.85,682.18,312034.0
SPY,2026-01-02 14:13:00-05:00,682.18,682.49,682.18,682.37,233892.0
SPY,2026-01-02 14:14:00-05:00,682.36,682.54,682.29,682.38,209701.0
SPY,2026-01-02 14:15:00-05:00,682.37,682.59,682.22,682.29,181759.0
SPY,2026-01-02 14:16:00-05:00,682.29,682.46,682.09,682.35,190156.0
SPY,2026-01-02 14:17:00-05:00,682.36,682.38,682.19,682.29,103865.0
SPY,2026-01-02 14:18:00-05:00,682.32,682.46,682.1,682.13,199938.0
SPY,2026-01-02 14:19:00-05:00,682.13,682.26,682.06,682.17,143556.0
SPY,2026-01-02 14:20:00-05:00,682.16,682.23,681.9,682.01,119137.0
SPY,2026-01-02 14:21:00-05:00,681.99,682.4,681.99,682.33,195996.0
SPY,2026-01-02 14:22:00-05:00,682.34,682.53,682.32,682.52,149181.0
SPY,2026-01-02 14:23:00-05:00,682.51,682.67,682.47,682.64,133202.0
SPY,2026-01-02 14:24:00-05:00,682.65,682.89,682.6,682.87,184400.0
SPY,2026-01-02 14:25:00-05:00,682.88,683.12,682.83,682.96,188437.0
SPY,2026-01-02 14:26:00-05:00,682.95,683.01,682.66,682.83,119751.0
SPY,2026-01-02 14:27:00-05:00,682.84,682.9,682.73,682.88,76210.0
SPY,2026-01-02 14:28:00-05:00,682.88,682.91,682.6,682.7,140694.0
SPY,2026-01-02 14:29:00-05:00,682.71,682.97,682.71,682.95,81968.0
SPY,2026-01-02 14:30:00-05:00,682.94,683.31,682.9,683.12,237088.0
SPY,2026-01-02 14:31:00-05:00,683.11,683.36,683.04,683.34,241989.0
SPY,2026-01-02 14:32:00-05:00,683.34,683.38,683.14,683.31,260268.0
SPY,2026-01-02 14:33:00-05:00,683.31,683.36,683.19,683.31,169263.0
SPY,2026-01-02 14:34:00-05:00,683.3,683.66,683.3,683.57,317050.0
SPY,2026-01-02 14:35:00-05:00,683.58,683.59,683.26,683.36,223846.0
SPY,2026-01-02 14:36:00-05:00,683.36,683.76,683.36,683.62,153489.0
SPY,2026-01-02 14:37:00-05:00,683.63,683.73,683.51,683.62,173020.0
SPY,2026-01-02 14:38:00-05:00,683.59,683.77,683.59,683.76,187006.0
SPY,2026-01-02 14:39:00-05:00,683.76,683.85,683.52,683.62,108104.0
SPY,2026-01-02 14:40:00-05:00,683.62,683.95,683.59,683.81,218701.0
SPY,2026-01-02 14:41:00-05:00,683.82,683.87,683.72,683.75,138862.0
SPY,2026-01-02 14:42:00-05:00,683.77,683.86,683.54,683.58,162050.0
SPY,2026-01-02 14:43:00-05:00,683.59,683.74,683.51,683.67,114967.0
SPY,2026-01-02 14:44:00-05:00,683.69,683.79,683.52,683.57,106312.0
SPY,2026-01-02 14:45:00-05:00,683.56,683.75,683.54,683.59,125547.0
SPY,2026-01-02 14:46:00-05:00,683.6,683.68,683.4,683.61,151115.0
SPY,2026-01-02 14:47:00-05:00,683.62,683.76,683.6,683.7,106404.0
SPY,2026-01-02 14:48:00-05:00,683.68,683.68,683.35,683.46,183845.0
SPY,2026-01-02 14:49:00-05:00,683.46,683.66,683.41,683.65,112781.0
SPY,2026-01-02 14:50:00-05:00,683.67,683.71,683.45,683.46,231736.0
SPY,2026-01-02 14:51:00-05:00,683.47,683.66,683.45,683.51,168128.0
SPY,2026-01-02 14:52:00-05:00,683.52,683.68,683.39,683.48,156278.0
SPY,2026-01-02 14:53:00-05:00,683.49,683.5,683.34,683.35,174961.0
SPY,2026-01-02 14:54:00-05:00,683.35,683.53,683.17,683.48,123933.0
SPY,2026-01-02 14:55:00-05:00,683.48,683.56,683.33,683.41,155474.0
SPY,2026-01-02 14:56:00-05:00,683.39,683.51,683.35,683.43,128805.0
SPY,2026-01-02 14:57:00-05:00,683.44,683.46,683.21,683.22,93930.0
